edit_history_tweet_ids,id,text,topic
['1596989981611859968'],1596989981611859968,Padre Kelmon vai ser secretário do governo de São Paulo Tarcísio de Freitas a pedido do Bolsonaro Vai ser secretário para versa sob assuntos aleatórios. Vai da aula sobre como combater os comunistas nas escolas https://t.co/45Re3wLeGB,Padre Kelmon
['1596989876854874112'],1596989876854874112,@lramos52 Padre Kelmon vai ser secretário do governo de São Paulo Tarcísio de Freitas a pedido do Bolsonaro Vai ser secretário para versa sob assuntos aleatórios. Vai da aula sobre como combater os comunistas nas escolas,Padre Kelmon
['1596989047020609538'],1596989047020609538,"@TerraBrasilnot Os que xingaram o Presidente (A Autoridade Maior) nunca foram punidos. Não concordo com xingamentos. Daniela Mercury xingou, ofendeu e cuspiu no rosto do Padre Kelmon, simplesmente por ele apoiar o Presidente. Tem que existir respeito de ambos os lados.",Padre Kelmon
['1596988684750188544'],1596988684750188544,@thiago_suman A Costa Rica seria uma espécie de Padre Kelmon da Alemanha?,Padre Kelmon
['1596987635641483268'],1596987635641483268,O PADRE KELMON TAVA EM CASTRO HJ? Q PORRA E ESSA KIIIIIIIIKKKKKKKKKKKKK,Padre Kelmon
['1596985416724291584'],1596985416724291584,"@Leonarduarte @Jouberth19 E eu tive uma visão medonha, que ainda precisa de confirmação: quem ganhou a eleição na verdade foi o padre Kelmon, mas o Papa comunista decidiu que quem ganhou foi o Lula. Aguardem 72 horas. Vem bomba aí…",Padre Kelmon
['1596981515212435456'],1596981515212435456,as vezes eu so queria ser o padre kelmon,Padre Kelmon
['1596978473439875073'],1596978473439875073,@Sbnraa E padre kelmon como atração surpresa kkkkkkkkkk,Padre Kelmon
['1596972449618595840'],1596972449618595840,"aaaa não, como assim o padre Kelmon aqui em Castro? kkkkkkkkkkkkkk",Padre Kelmon
['1596972422229807105'],1596972422229807105,"Cai na besteira de deixar tv ligada na globo no tal domingão e me deparo com o padre fake, Fábio de Melo, mais fake que o Kelmon",Padre Kelmon
['1596972147519664129'],1596972147519664129,O PADRE KELMON TA NO MEU PAÍS CASTRO,Padre Kelmon
['1596967711577235456'],1596967711577235456,"O Santinha ,chama o Padre KELMON pra rezar nas frente dos Quartéis, o povo lá tomo muito cloroquina, tudo demoniado... https://t.co/3VBwmURVOB",Padre Kelmon
['1596967237390585856'],1596967237390585856,@claudiosalesfer @TerraBrasilnot Lembrei do Padre Kelmon.. tá sumido. Gostei dele!,Padre Kelmon
['1596966890412220416'],1596966890412220416,"@lucinhalevita É muito KIT COVID na mente do do pessoal  na frente dos Quartéis..chama o Padre KELMON  pra exorcizar, tá tudo  demoniado",Padre Kelmon
['1596963717585199105'],1596963717585199105,"@conexaopolitica ""NÃO VAI NÃO!"" como diria o saudoso padre kelmon",Padre Kelmon
