edit_history_tweet_ids,id,text,topic
['1597412385949908992'],1597412385949908992,"#RodaViva 

Rodrigo Garcia é lambe botas do Bozo
Perdedor assim como o Bozo",Rodrigo Garcia
['1597411249536389120'],1597411249536389120,"""Não titubeei nem um minuto em usar força policial para desobstruir as rodovias"", afirma Rodrigo Garcia no #RodaViva.

#GarciaNoRodaViva https://t.co/GrxsqVAPGE",Rodrigo Garcia
['1597411018354860033'],1597411018354860033,"Governador comenta proposta da Alesp sobre aumento das emendas impositivas e explica importância desse dinheiro para população. #Orçamento #RodrigoGarcia #TVCultura. 

https://t.co/nkJEpAKmrM",Rodrigo Garcia
['1597410604838686720'],1597410604838686720,"Rodrigo Garcia está dando uma entrevista legal no Roda Viva agora, vale a pena acompanhar. Tô curtindo o papo! https://t.co/iQzt7l6lM7",Rodrigo Garcia
['1597410280022999040'],1597410280022999040,"No #RodaViva, o governador de São Paulo, Rodrigo Garcia, comenta manifestações bolsonaristas após as eleições.

""Vejo pessoas aborrecidas com o resultado buscando alternativas que não existem. Dia 1° de janeiro, o Lula vai assumir a Presidência e o Tarcísio São Paulo."" https://t.co/u73Y407K6e",Rodrigo Garcia
['1597410103560634369'],1597410103560634369,Trabalho no QSE da Educação do Estado de SP e não tive 1 centavo de aumento nem o abono de quase 15 mil reais do QM. O governo PSDB foi uma vergonha e Rodrigo Garcia é uma escória. #RodaViva,Rodrigo Garcia
['1597409554157174785'],1597409554157174785,"""Quem ganha, governa. Quem perde, fiscaliza"", afirma Rodrigo Garcia sobre papel de Bolsonaro como oposição.

#RodaViva #GarciaNoRodaViva https://t.co/My4pCCiL0R",Rodrigo Garcia
['1597409547911843840'],1597409547911843840,Rodrigo Garcia no Roda Viva disse claramente que apoiou o Bolsonaro por causa da política econômica de Guedes (a qual elogiou (!)) e não se arrepende. Ou seja: para ele democracia fica em segundo plano.,Rodrigo Garcia
['1597409287457734658'],1597409287457734658,"Naturalizar essas manifestações idiotizadas nas frente dos quartéis (que pedem intervenção militar com Bolsonaro na presidência), somatiza bem a forma arcaica de pensar do Rodrigo Garcia #RodaViva",Rodrigo Garcia
['1597408994733469701'],1597408994733469701,"Rodrigo Garcia dizendo que apoiou Bolsonaro, mas tomou as devidas providências nas mobilizações que interrompem estradas 🙄
Acho interessante dizer que apoiou um candidato de extrema direita, mas ter ficado “surpreso” com os desdobramentos  #RodaViva",Rodrigo Garcia
