edit_history_tweet_ids,id,text,topic
['1597424023360929793'],1597424023360929793,"Se estão afim de viciar em uma série, olhem “O mecanismo”. Simplesmente perfeito pra quem têm dificuldade em entender sobre política, detalha como foi a investigação da lava jato, se tu se ligar bem, consegue identificar os personagem que fazem Lula, Dilma+",Dilma
['1597424017388220417'],1597424017388220417,"Nessa black friday, tô igual Tia Dilma, estocando o vento!",Dilma
['1597423862144466945'],1597423862144466945,"@GadoDecider Eu lembro dessas fotos, se não me engano foi no início 2016, durante a loucura das pautas bombas, preparando o caminho pro impeachment da Dilma. Muita gente estranhou mas ninguém deu atenção porque o foco era outro e Bozo não era ninguém na época.",Dilma
['1597423513144786948'],1597423513144786948,"Só pra saber 
O PT faz escola pra formar mulheres burras??
 
Dilma
 Janja
Gleisi

(A finada Marisa nem abria a boca )",Dilma
['1597423448296681474'],1597423448296681474,@senadorhumberto De quanto foi o corte no governo Dilma? Fala aí....,Dilma
['1597423344676401152'],1597423344676401152,"Muito emocionante. Aí a gente tomou 7 gols, a Dilma sofreu um golpe de estado, Bolsonaro foi eleito Presidente e veio a Covid-19 enquanto fomos descendo a escada em direção ao inferno. https://t.co/qGhhwEZwTM",Dilma
['1597423041285591042'],1597423041285591042,"@realpfigueiredo obrigou vários ir para reserva, além do mais se isso fosse real, o Bolsonaro botaria todos em cargos administrativos como Ch SEF, Ch DECEx, Ch DGP, todos privativos de Gen Ex. Como fez a Dilma com Gen Mourão e Gen Santa Rosa",Dilma
['1597423011824488448'],1597423011824488448,"da vontade de colocar a Dilma num potinho e nunca mais deixar ela sair, mas admiro demais a força e a persistência dessa mulher em ser instrumento das lutas político-sociais.",Dilma
['1597423007945089024'],1597423007945089024,"chorando com o documentário do processo de impeachment da querida Dilma, que ódio tenho disso até hoje manos.",Dilma
['1597422798133415936'],1597422798133415936,"@Nars_JB2022 @DanielBecks2022 @JaspionRedPiLLL @realpfigueiredo Ele saiu do país na época em que a Dilma, foi ""reeleita"" e a mulher dele estava grávida.",Dilma
['1597422457643626496'],1597422457643626496,@crypt0_g04t @DasTaric @MarinaSilva Não sabe mesmo ela só fala o que mandam . Igual a Dilma,Dilma
['1597422310189068289'],1597422310189068289,"@flferronato Oxi, e penduraram Dilma e Lula com uma corda no pescoço… lembra? Tem fanáticos extremistas idiotas em ambos os lados. https://t.co/8PDS5li61G",Dilma
['1597422129586540547'],1597422129586540547,"@lucinhalevita Quando o presidente desejou que a Dilma saísse infartada ou com câncer, a turma do cidadão de bem bateu Palmas e adorou!",Dilma
['1597422071583477761'],1597422071583477761,"@cesarcalejon1 Meu amigo continua fazendo isso que só vai unir mais ainda nunca fui e nem vou mas admiro quem vai, nas eleições passadas votei no Lula e na Dilma mas  tenho na consciência que no pt eu nunca voltarei e todos temos essa consciência vcs não percebe mas já perdeu e o tempo vai most",Dilma
['1597421991094812672'],1597421991094812672,"@vitbras98 @CarolSampaioVet @gleisi Sigilo este que será quebrado ano que vem, e daí quero ver vc defender depois da sujeira da que vai vir a tona!!
Quanto ao sigilo criado sim por Dilma, vc nem sabe o motivo dela ter criado eu aposto!!!😅😅",Dilma
['1597421867706392576'],1597421867706392576,@victorfmds @gmzluvs @LulaOficial A Dilma tinha um governo tão espetacular que até sofreu impeachment 🤦🏻‍♀️,Dilma
['1597421731978694656'],1597421731978694656,"@randolfeap Povo tem divida desde os anos de Lula / Dilma.
Governo cobra impostos absurdos sobre a comida,  cesta básica.
Gerar mais divida sem cortar essa gordura escandalosa é fod$r o povo não ajudar.",Dilma
['1597421577523834882'],1597421577523834882,"@senadorhumberto Fak news, vocês esquerda vive de mentiras. Sei de alguém que fez isso se chama Lula e a tia Dilma você deve lembrar. Faz uma pesquisada no Google.",Dilma
['1597421277685243904'],1597421277685243904,"@Augustomelod @CamargoDireita Na verdade, na linguagem da Dilma seria o maior escândalo "" da via láctea de uma galáxia especial""....kkkkkk",Dilma
['1597421100836990977'],1597421100836990977,"O Gilberto gil disse q é o 3° turno e tal, porém devemos lembrar q o terceiro turno da reeleição de Dilma só terminou agora,com a eleição de Lula.
E as coisas parecem ter ficado piores.",Dilma
['1597420556533436416'],1597420556533436416,"@c7659d4a8ee6494 @crentepatriota Depois do pré anúncio da morte do Mula. Sumiu Dirceu, FHC, Dilma, Meireles. A hora que tirarem a máscara do impostor a esquerda vai  se apavorar com as mentiras.
Quero ver a cara do Bonner dando a notícia",Dilma
['1597420543011328000'],1597420543011328000,"@AndreJanonesAdv caramba voces sao muito ruim pra pregar imagens nos outros  isso nao fez diferença nenhuma vcs sao tolos acha que presisamos de muletas para expressar oque pensamos, tai vc agora abandonado elo pt, igual a dilma https://t.co/6mnhgVxs2Q",Dilma
