,edit_history_tweet_ids,id,text,topic
1858,['1597400157208793088'],1597400157208793088,#RodaViva diga Rodrigo Garcia qual é a relação do seu irmão com a máfia do ISS?,Rodrigo Garcia
1859,['1597399417640058880'],1597399417640058880,"Fernando Andrade (@nandoandradep) participa, agora, da bancada entrevistadora do programa #RodaViva, que recebe o governador de SP, Rodrigo Garcia. 

Assista ▶️https://t.co/SRPtv8NU7F https://t.co/BVaPVuw3vv",Rodrigo Garcia
1860,['1597399364036501504'],1597399364036501504,"@rodaviva Rodrigo Garcia apoiou o ""boçalnaro"" porque o PT investigou seu irmão por corrupção.......que coisa hein??!! https://t.co/CXRlxJPfht",Rodrigo Garcia
1861,['1597399282054664193'],1597399282054664193,"""Saio com um legado de muito mais acertos do que erros"", afirma Rodrigo Garcia.

#RodaViva #GarciaNoRodaViva https://t.co/AtOwk783Hs",Rodrigo Garcia
1862,['1597399164924878848'],1597399164924878848,"Esse Rodrigo Garcia é um verme  como pode ele dizer que o Bolsonaro fez alguma coisa, o que o bozo fez foi afundar o Brasil",Rodrigo Garcia
1863,['1597398617090068482'],1597398617090068482,"#Rodaviva Estou totalmente decepcionado com o Rodrigo Garcia! Ele esqueceu a ""briga"" do Dória x Bolsonaro pela vacina.",Rodrigo Garcia
1864,['1597397298790928384'],1597397298790928384,"Começou o Roda Viva ......e o robozinho ex governador Rodrigo Garcia responde de maneira verborrágica...insana....sem lógica.....Perda de tempo...!!!
Deixa um legado...Kkkkkk...Piada. https://t.co/fvHjHMzRNc",Rodrigo Garcia
1865,['1597397243933310976'],1597397243933310976,"Está no ar o #RodaViva com o governador de São Paulo, Rodrigo Garcia (@rodrigogarcia_)!

Na entrevista, Garcia faz um balanço da sua gestão e sobre a transição para o futuro governo.

#GarciaNoRodaViva https://t.co/1TTRYIjUrd",Rodrigo Garcia
1866,['1597397174413033472'],1597397174413033472,O Guardião da Montanha : Roda Viva | Rodrigo Garcia | 28/11/2022 https://t.co/mppt2nA8nY,Rodrigo Garcia
1867,['1597397047992545281'],1597397047992545281,"@rodaviva @veramagalhaes Programa Roda Viva sendo obrigada a entrevistar Rodrigo Garcia, afinal é o chefe... tô fora... hoje não assisto!",Rodrigo Garcia
1868,['1597396826529095681'],1597396826529095681,Rodrigo Garcia no Roda Viva,Rodrigo Garcia
1869,['1597396179595075585'],1597396179595075585,"@rodaviva O povo não te quis.  
Fora Rodrigo Garcia.",Rodrigo Garcia
1870,['1597396066680573953'],1597396066680573953,"No @rodaviva  viva Rodrigo Garcia? Ah me poupe, o que esse cara tem pra falar? Um oportunista, traidor, puxa saco de golpista. As vezes esse programa dá uns foras terríveis. Já mudei de canal.",Rodrigo Garcia
1871,['1597395962304995328'],1597395962304995328,Roda Viva | Rodrigo Garcia | 28/11/2022 https://t.co/A4rl02m3YL https://t.co/mZ70IyBWJH,Rodrigo Garcia
1872,['1597395946161131520'],1597395946161131520,Roda Viva | Rodrigo Garcia | 28/11/2022 https://t.co/A4rl02m3YL https://t.co/OYtlrz7MBV,Rodrigo Garcia
1873,['1597395341728354304'],1597395341728354304,Roda Viva | Rodrigo Garcia | 28/11/2022 https://t.co/A4rl02m3YL https://t.co/bgNzheEVZG,Rodrigo Garcia
1874,['1597395249831514112'],1597395249831514112,Roda Viva | Rodrigo Garcia | 28/11/2022k https://t.co/A4rl02EdcT https://t.co/ajNsIM36je,Rodrigo Garcia
1875,['1597394707889672192'],1597394707889672192,"A jornalista Vera Magalhães @veramagalhaes recebe no #Rodaviva o governador Rodrigo Garcia @rodrigogarcia_
https://t.co/jJcs1aRy7P  #jornalistavitor",Rodrigo Garcia
1876,['1597393052246503424'],1597393052246503424,"O #RodaViva recebe o governador do estado de São Paulo, Rodrigo Garcia. https://t.co/M3t0t2bk1K",Rodrigo Garcia
1877,['1597392682619666432'],1597392682619666432,"@IvanValente Sua hipocrisia é grande, mas nosso Governador não é traíra, esqueceu de avisar que o Governo ainda é o Rodrigo Garcia, mas que para dar aumento ao funcionalismo por Lei tem que ser desde o Governador. Esta Lei foi criada pelos seus amigos Tucanos.",Rodrigo Garcia
1878,['1597392475748184064'],1597392475748184064,"#jornaldacultura
Rodrigo Garcia no Roda viva ? Kkkk Será  muito democrático,  mesmo. Tô  fora. Dizia na campanha cobras e lagartos sobre o Tarcísio e agora o apoia... é  demais !!!!! Vou dormir , faço melhor.",Rodrigo Garcia
1879,['1597391931415613440'],1597391931415613440,"Mas quem quer ver #RodaViva com Rodrigo Garcia?

Como na música, a leve impressão de que já vai tarde.

 #JornaldaCultura",Rodrigo Garcia
1880,['1597389942518591488'],1597389942518591488,@rodaviva @nandoandradep @Carolinaercolin @andregui001 @diegosarza #RodaViva @veramagalhaes @nandoandradep @Carolinaercolin  poderiam perguntar pro Governador Rodrigo Garcia quando ele pagará o BÔNUS para os servidores da Educação Estadual? Qual o motivo de tanto descaso com os servidores técnico-administrativos?,Rodrigo Garcia
1881,['1597388702749446145'],1597388702749446145,"#jornaldacultura Dimas Ramalho cobra @LulaOficial sobre INSS, mas é tchutchuca com Doria e Rodrigo Garcia que bateram as carteiras dos aposentados de SP.",Rodrigo Garcia
1882,['1597388649200775169'],1597388649200775169,@rodaviva @veramagalhaes #RodaViva @veramagalhaes poderiam perguntar pro Governador Rodrigo Garcia quando ele pagará o BÔNUS para os servidores da Educação Estadual? Qual o motivo de tanto descaso com os servidores técnico-administrativos?,Rodrigo Garcia
1883,['1597386615693115392'],1597386615693115392,"Roda Viva | Seu Jorge | 21/11/2022 https://t.co/4AlD1eeBPj via @YouTube 

Daqui a pouco; Rodrigo Garcia abre a roda..

Confira Seu Jorge q esteve na roda Semana passada👣🔬",Rodrigo Garcia
1884,['1597381301304233986'],1597381301304233986,"“São Paulo é um estado sustentável"", diz Rodrigo Garcia https://t.co/cGp2Bg9QAK https://t.co/k9LryzEi4x",Rodrigo Garcia
1885,['1597378275437064192'],1597378275437064192,"Sr governador Rodrigo Garcia coloca no orçamento a devolução do nossos salários CONFISCADOS
@rodrigogarcia_ 
@AssembleiaSP vote orçamento 2023 a devolução dos nossos salários
#RicardoNunesAcelera https://t.co/KoTiltEwf1",Rodrigo Garcia
1886,['1597373131588792320'],1597373131588792320,Roda Viva recebe o governador Rodrigo Garcia nesta segunda (28); conheça a bancada de entrevistadores https://t.co/E8Mz7rNyRU,Rodrigo Garcia
1887,['1597364795543785472'],1597364795543785472,"@Roseteix1 @rodrigogarcia_ @AssembleiaSP @gilmacisantos10 @Dep_Est_Freitas @JABMunhoz @alexdmadureira @DelegadoOlim OBRIGADA PELO FIM DO CONFISCO, MAS O BURACO É MUITO MAIS EMBAIXO: SÃO IMENSAS AS DÍVIDAS ORIGINADAS POR ELE; POR FAVOR DEVOLVAM, DEVOLVAM, DE... @rodrigogarcia_ @AssembleiaSP Rodrigo Garcia Doria @PSDB_SP @AssembleiaSP @carlaopignatari @well10moura #RicardoNunesAcelera",Rodrigo Garcia
1888,['1597329487649476608'],1597329487649476608,"Rodrigo Garcia receberá comitiva israelense para discutir parcerias.
https://t.co/pajHpTjzyY",Rodrigo Garcia
1889,['1597438062447169536'],1597438062447169536,"@Sen_Cristovam Pois é, Senador,político sensato que é, com certeza o Sr. fez chegar o seu comentário à jornalista petiste  Bárbare Gancie que usou dessa mesma agressividade, num tom mais forte, ao ter chamado uma menina de 11 anos de idade de pu..., filha do Presidente Bolsonaro. 
Segue a linha",Senador
1890,['1597437985737539584'],1597437985737539584,"amanhã tem senegal x equador, o clássico senador",Senador
1891,['1597437563056558081'],1597437563056558081,@PlinioValerio45 Parabéns senador 👏👏,Senador
1892,['1597437396726923265'],1597437396726923265,"@MBLivre @DaniloGentili Inclusive, xingar de senador oportunista saltitante sem q ele possa pedir suspensão da minha conta. https://t.co/dQw8CGRXVs",Senador
1893,['1597436969705181184'],1597436969705181184,@senadorhumberto Senador vagabundo que não sabe se não seu Humberto,Senador
1894,['1597436784614727680'],1597436784614727680,"@o_antagonista A pilantragem é inquestionável realmente senador incompetente, só vê seus próprios interesses, impeachment não sai da gaveta. Alcolumbre, Maia, Pacheco, q senado lixo.",Senador
1895,['1597436671297220608'],1597436671297220608,"@randolfeap Senador Randolfe!Por favor conserve suas opiniões!Agora é todo mundo dizendo amém para ter uma tetinha""para engordar as economiasTriste essa política novamente do toma-lá-dá-cá.Queremos RENOVAÇÃO E NÃO O RETORNODE UMA ERA SUSTENTADAPOR ALTOS INVESTIMENTOS TERCEIRIZANDO VINGANÇAS",Senador
1896,['1597436107838234625'],1597436107838234625,"@flferronato Vc é inteligente ja mostrou isso. Eles estão articulando colocar todos em saia justa , caminhada quando chegar no parlamento vão incentivar e invadir, a polícia já vai está lá, audiência do senador girão com os intimados. São bandido custeado pelo sistema hipócritas (hipocresia).",Senador
1897,['1597436060656553984'],1597436060656553984,@MBLivre Qualquer deputado ou senador qse atrever ir no quartel vai ser preso e Xandão da um jeito de cassa-lo,Senador
1898,['1597435970168946689'],1597435970168946689,"Assista a ""DENUNClA EM BRASILIA sobre o CASO! CONFlRA AGORA o que o SENADOR ACAB0U de trazer para o PUBLICO."" no YouTube https://t.co/WAvOq1AUos",Senador
1899,['1597435621085446145'],1597435621085446145,"@randolfeap Por favor senador Randolfe Rodrigues;sempre admirei sua postura CONTRA OS PACOTES DE MALDADES DO GOVERNO LULA-DILMA(2002-2016,) e confesso que o senhor mudou seu posicionamento muito rapido! Aqui no RJ FOI O ESTADO DETENTOR DA MAIOR FARRA DA TERRA NESSE PERÍODO DESATROSO .",Senador
1900,['1597435463367012352'],1597435463367012352,"@LucileneTheo @DanaButlerr @JanainaDoBrasil A pergunta a ser respondida é: por quanto tempo teremos liberdade nas redes sociais?
O 🦑 tem falado em REGULAR a mídia!
O senador saltitante quer criar lei para prender quem critica político.🧐 falas da esquerda = democracia, falas da direita = ataques!",Senador
1901,['1597435034117767168'],1597435034117767168,@PisToninho2022 Envia para senador girão,Senador
1902,['1597434378782924800'],1597434378782924800,"@TerraBrasilnot Projeto de Lei n° 2864, de 2022 sobre “assédio ideológico” do senador Randolfe Rodrigues. Vote, cadastre e acompanhe os tramites.
https://t.co/6hGtcGBbW0",Senador
1903,['1597434161341509632'],1597434161341509632,@joao_jb22 @UOL Senador @randolfeap não o ví defender essa cidadã brasileira sendo desrespeitada. Qual a diferença entre ela e o cantor Gilberto Gil para que o defendesse e nao se posicionasse quanto a ela?,Senador
1904,['1597434079955550208'],1597434079955550208,"@randolfeap Pqp,roubar agora mudou de nome.
Só você mesmo pra me fazer rir  🤣🤣.
Senador DPVAT.🤣🤣🤣🤣 https://t.co/llocivo1KM",Senador
1905,['1597433890557546496'],1597433890557546496,@GeneralMourao Parabéns o senhor está me dando orgulho de ter votado no senhor que continue assim meu senador abração !,Senador
1906,['1597433621542936576'],1597433621542936576,"@randolfeap Senador, é para o povo Venezuelano ou Cubano ? Ou para os dois? Assim como Porto em Maríel ou o metro de Caracas. Se for para eles tranquilo, pode pegar o $$ do povo brasileiro, nós deixamos tá mas deixa eu lembrar uma coisa ao Sr. https://t.co/DETbKUU32O",Senador
1907,['1597433289479888896'],1597433289479888896,"Gente, que coisa absurda um senador da república postar uma canalhice dessa num país que voltou pro mapa da fome https://t.co/nvC9eIO1YO",Senador
1908,['1597432200290766848'],1597432200290766848,"@GeneralGirao BANDIDOS NÃO, SENADOR!
SOLDADOS A SERVIÇO  DA ESQUERDA!! ACREDITO QUE O TEMPO DA SALIVA AI NO SENADO ACABOU!!",Senador
1909,['1597431853698682881'],1597431853698682881,Siamês  do Bernardinho. Valey. Roberta. Roque Neto. Presídio. Detenta. Senador Canedo. Divina. Crisa. Geléia. Hermafrodita. Mais.,Senador
1910,['1597431202797219840'],1597431202797219840,"@randolfeap Um Senador da República acusando alguém de não trabalhar.
😄😄😄
O sistema eleitoral os protege de uma demissão pelo voto. Expulsar Senadores e deputados que recebem uma fortuna do dinheiro público sem trabalhar, apesar de cívil é tido como ataque à instituição. Pobre povo.",Senador
1911,['1597431129568870401'],1597431129568870401,"@Heinzeoficial Parabéns Senador. Bela família. E continue lutando para o Brasil ser Brasil. Grande Abraço 
Eduardo Silva",Senador
1912,['1597430851708461056'],1597430851708461056,"@GeneralMourao Que o presidente exonere os melancias, pelo bem dA nossa pátria,  nobre senador.",Senador
1913,['1597430635999551488'],1597430635999551488,"@requiaooficial Isso é triste, Senador!",Senador
1914,['1597430442075910144'],1597430442075910144,"Tava vendo uma entrevista do Romario aqui. Perguntaram se ele um dia pretende voltar a trabalhar com futebol, ele disse que pensou em presidir a CBF, mas é muito complexo e tem muita sacanagem.
.
.
.
Aí ele foi ser senador apoiando o Bolsonaro. KKKKKKKKKKKKKKKKKK",Senador
1915,['1597429884632313856'],1597429884632313856,"@SargentoFAHUR Mas você pode ter seus capangas armados do seu lado? Deixa de hipocrisia. Se você acha isto mesmo, começa a desarmar os seus capangas e de cada senador e deputado. Vamos la Juiz.",Senador
1916,['1597429462756651008'],1597429462756651008,"@randolfeap Ei Senador, KD os outros 1600 itens já que foram distribuídos 2 mil? Kkkkkkkk",Senador
1917,['1597429391814164482'],1597429391814164482,"@randolfeap Senador, seria bom lançar esse projeto em todos os municípios do estado, pois o Amapá não é só Macapá!",Senador
1918,['1597429300319621120'],1597429300319621120,"@randolfeap Esse crápula é um câncer pro nosso país, infelizmente teremos que aguentar ele por mais 4 anos.
Que senador desprezível.",Senador
1919,['1597429299665022976'],1597429299665022976,"@Damadeferroofic Um preto na rua não comoveu Randolfe.
Um senador pago pelo povo defende só a elite amiga.",Senador
1920,['1597428701947260928'],1597428701947260928,"https://t.co/wcE0PtNsOW
Até hoje não sabemos de quem era a cocaína e o que foi feito dela. O helicóptero era de um senador mineiro, o piloto empregado do seu filho,",Senador
1921,['1597427816504889345'],1597427816504889345,Cobre seu Senador https://t.co/bzYy8YnKFg,Senador
1922,['1597427798851088385'],1597427798851088385,"Até o Girão senador tá convidando o povo pra porta da esplanada.
Sentiram a ação coordenada hoje?
Osvaldo Eustáquio chamou a galera pra uma marcha mais cedo, depois desmentiu... Senador Girão convida manifestantes para o Planalto, Figueiredo diz que o Mito não é mais mito. 🥳🎉",Senador
1923,['1597427712305790976'],1597427712305790976,@revistaoeste Tem senador melhor.,Senador
1924,['1597427499281309696'],1597427499281309696,@GugaNoblat Ficou faltando foto do senador Pacheco. Deixou a pilha de pedidos de impeachment na gaveta e tb foi para o Quatar. Não vi vocês falando mal do amiguinho,Senador
1925,['1597426997348601857'],1597426997348601857,"@EduGiraoOficial @SenadoFederal Qual e Senador? O senhor que se Diz Pro vida , e tudo mais com essa narrativa ai ? Ou quente ou frio. Morno será vomitado ok.  Não dá para agradar os dois lados não ok. Maneeee copa Senador girão por favor. O país tá um caos com a tirania e ditadura do @STF lixo ....",Senador
1926,['1597426913240584192'],1597426913240584192,E ainda tem senador com a conta no vermelho... taí a solução faz publi! @AndreJanonesAdv https://t.co/zufXlBprxz,Senador
1927,['1597426851634630656'],1597426851634630656,"@senadorhumberto Haa senhor @senadorhumberto 
Esqueci de mencionar ao senhor ..
Por acaso o senhor sabe oque faz um senador ? Na realidade uma dúvida se o senhor puder esclarecer e claro ..quem representa o povo ? Quem aprova ou reprova ? Será q a culpa é do JB?",Senador
1928,['1597426656230404096'],1597426656230404096,"@randolfeap Fazendo campanha ainda senador? Pelo visto a eleição ainda não acabou.
Aproveitando, cadê o descondenado?",Senador
1929,['1597426562428960775'],1597426562428960775,"@EduGiraoOficial Senador, eu gostaria muito de saber se os 3 senadores do Paraná dão alguma pista do que pensam. Sempre marco o trio nos meus tuites mas nunca responderam.

@ArnsFlavio @alvarodias_ @Sen_Oriovisto",Senador
1930,['1597426279308881921'],1597426279308881921,"@EduGiraoOficial @EduGiraoOficial SENADOR O SENHOR E OUTROS ANO QUE VEM VÃO  ACABAR SENDO PRESOS OU SUMINDO DO NADA , ESTAMOS LIDANDO COM COMUNISTAS. TENHO ADMIRAÇÃO  PELO SEU TRABALHO , MAS ESSAS SESSÕES  NÃO VÃO  DAR EM NADA , PRECISAMOS DO @DefesaGovBr , VOCES JA NAO REPRESENTAM O POVO.",Senador
1931,['1597426254697095168'],1597426254697095168,"“Se Tim Cook decidir forçar o Twitter a sair da App Store enquanto impede que os manifestantes chineses se comuniquem via Airdrop, a destruição do poder de monopólio da Apple terá que se tornar a principal prioridade de nosso partido.”

Senador Republicano",Senador
1932,['1597425837732933633'],1597425837732933633,"@anaclaporto @CmdoCMS Vc está no perfil errado, sugiro MST, LGBTQI+@&amp;, do Zé Dirceu, do Lula ladrão,do senador gazela dpvat, Crazy amante Hoffman, merendAlkmin, Renan Processos Calheiros, todos eles vão te dar a Hóstia sagrada.",Senador
1933,['1597425488452276224'],1597425488452276224,@EduGiraoOficial O senhor me representa Senador.,Senador
1934,['1597425343220285440'],1597425343220285440,"@randolfeap Sera que essa acusaçao  é verdadeira ou fake news, esse senador tem como""lema""honestidade,so que blindou o ""CONSÓRCIO NORDESTE ""na CPI, tbm acusou aliados governo federal,por desvios do ORÇAMENTO SECRETO,no MARANHAO,qdo a verdade apareceu,o senador parece que esqueceu o assunto. https://t.co/0j4TBm9tId",Senador
1935,['1597425289621295104'],1597425289621295104,@PlinioValerio45 Meu senador não nos decepcione 👏👏,Senador
1936,['1597425114605391872'],1597425114605391872,"Lula negocia com líderes partidários versão final da PEC da Transição. Líder do governo, senador @carlosfportinho (PL-RJ), disse que o acordo possível é a liberação de R$ 50 bilhões por um ano. Confira: https://t.co/dPLdmTavEJ https://t.co/8isCm9G10t",Senador
1937,['1597425004492488705'],1597425004492488705,"@revistaoeste Alô prezado Senador...masssss...me tira uma dúvida...ESSE PROJETO DE LEI É UNILATERAL? OU VALE TAMBÉM PARA AQUELES QUE NOS QUEREM POR IDEOLOGIA DE PENSAMENTO, RELIGIÃO, GÊNERO, ETC?",Senador
1938,['1597424598731337729'],1597424598731337729,"@CartaDePedra Diz que o futuro senador, atual golpista de meio turno, bloqueia quem falar PAQUITA DA DITADURA. https://t.co/SnJy2YgN6T",Senador
1939,['1597424514178387974'],1597424514178387974,Senador Eduardo Girão a verdade sempre vai prevalecer sobre a mentira. https://t.co/YxnAIXShXe,Senador
1940,['1597424435073613825'],1597424435073613825,"23:57:18 #incêndio local: Av. Senador Salgado Filho, Tres Vendas, #Pelotas - incêndio em veículo",Senador
1941,['1597424059007963136'],1597424059007963136,"Senador @randolfeap não o ví se manifestar contra essa barbaridade com o Presidente do Brasil e nem com os insultos à atriz Regina Duarte, também ex Ministra. Qual o motivo dessa diferença? https://t.co/MrAd27jAvq",Senador
1942,['1597423894293803010'],1597423894293803010,"A quantidade de vigarista travestido de senador, porque compraram seus mandatos, atinge 80% daquela pocilga. https://t.co/NqwHPKKZJz",Senador
1943,['1597423693747011585'],1597423693747011585,"@senadorhumberto O Brasil não senador, os corruPTos se sentindo feliz de novo. 🤣🤣🤣🤣🤣",Senador
1944,['1597423571529134080'],1597423571529134080,@nelsonpaffi Quando algum senador tiver a coragem de tirar o Pacheco da presidência do Senado e pautar a cassacao de alguns advogados partidários,Senador
1945,['1597423363294916608'],1597423363294916608,"@carioc4t @MykoNELA Randolfe trabalha de domingo a domingo e nao digo isso como algo ruim, é um senador exemplar no desempenho pelos que votaram nele.

Na direita só tem parasita.",Senador
1946,['1597423314766479360'],1597423314766479360,"@_Rogers_22 @flferronato é verdade, tomem cuidado, acompanhei desde o inicio, nao pode confiar no Eustaquio, a vontade dele era se tornar Senador, mas fracassou, devido a varios indicios de suas ideologias esquerdistas.",Senador
1947,['1597423120339832834'],1597423120339832834,🚨AGORA SENADOR FALOU NA CARA DO MINISTRO DO STF ! https://t.co/qrB2ykML5C via @YouTube,Senador
1948,['1597422968870621184'],1597422968870621184,"@senadorhumberto E tu senador, continua sendo trouxa. O povo se levanta e o sistema cai. https://t.co/5FCTHX2fz4",Senador
1949,['1597422759130587136'],1597422759130587136,DENUNClA EM BRASILIA sobre o CASO! CONFlRA AGORA o que o SENADOR ACAB0U ... #forçasarmadasaplique142ahoraéagoranãodeixempradepois  #forçasarmadassalvemanação142prendamoladrãohttps://youtu.be/iuDDfuiWcOg via @YouTube,Senador
1950,['1597422641463582720'],1597422641463582720,"@pavao9111 O Senador voz de maritaca, esquece o que fizeram com Sérgio Reis(tbm um octagenário), o que fizeram com a Regina Duarte, com a Cássia Kiss e principalmente com a filha do @jairbolsonaro, uma criança.
Esse tal @randolfeap não falou nada, pelo contrário, apoiou.
HIPÓCRITA!!!",Senador
1951,['1597422616805257216'],1597422616805257216,"@randolfeap Senador vagabundo e depvat gazela saltitante....
Tua hora diante de Deus vai chegar ou pensa que vai ficar impune leia "" Tiago 5 "" sua riqueza corrompida tem dia e hora pra ser cobrada ladrão safado....",Senador
1952,['1597422536286879744'],1597422536286879744,Parabéns senador @EduGiraoOficial precisamos de mais senadores como o senhor! https://t.co/SHDzd6stbv,Senador
1953,['1597422461989007361'],1597422461989007361,@RejaneM21647975 @TatiTate3 @vaidesmaiar Que líder? Bananinha se garantiu . É senador. Queremos os militares.,Senador
1954,['1597422258850770945'],1597422258850770945,"@nandorockpr80 @MauricioRicardo Nú, vc deve sofrer aí em Curitiba heim... Eu vi o debate de senador o Moro tomando uma lambada de todo mundo, aí o cara grava um videozinho elogiando o Bozo e ganha...",Senador
1955,['1597421792079261697'],1597421792079261697,"@asilveiramg Não é adequando diante de uma PEC para furar o teto de gastos em meros R$198 bilhões de reais o Senado aprovar penduricalhos para a casta mais abastada do país: juízes federais. Deixe de tergiversar, Senador! Queremos nos livrar de parasitas! Ainda mais de gente tão improdutiva.",Senador
1956,['1597421655420084224'],1597421655420084224,"@randolfeap Parabéns,  Senador @randolfeap !!",Senador
1957,['1597421453472714752'],1597421453472714752,"Agora complicou...mais de 4 milhões de votos depois do horário  de votação. E esse Argentino,  mais brasileiro que muitos estará na reunião com o senador Girão, e outros, no dia 30. https://t.co/o4rXwQphQ3",Senador
1958,['1597421309847183366'],1597421309847183366,"@gilsonmachadont Paulo passou fim de semana detonando  Presidente  ,uns  chamando marcha dia 30 o senador convidando para ir seção senado. Cilada total ,forma o caos ai depois não  adianta chorar leite detramado fica Qg apoiar até  realmente sabia  algo concreto ,agora fonte  kbca do Paulo .",Senador
1959,['1597421283641552898'],1597421283641552898,@EduGiraoOficial Força Senador,Senador
1960,['1597421276960002049'],1597421276960002049,@randolfeap Esse senador de merda lá do estado do Amapá randolf Rodrigues faz o que pelo o estado dele esse bosta esse Zé cueca,Senador
1961,['1597421260232720384'],1597421260232720384,Senador seja honesto! Essa PEC e só a desculpa para a carreta furacão sair gastando nosso dinheiro a vontade! https://t.co/3O1LJTyC6m,Senador
1962,['1597421252540760064'],1597421252540760064,"Eu ri, só que aí depois eu lembrei que a paquita da ditadura será nosso senador https://t.co/cwYh3YejXF",Senador
1963,['1597420836419665920'],1597420836419665920,"@randolfeap Falando de trabalho, o Brasil está vendo sua atuação irrelevante como senador",Senador
1964,['1597420678155997184'],1597420678155997184,"@Mariada53562205 @o_antagonista Tadinho dele 😢
Vou nem dormir de tanta pena.
Outro senador, de tanto sofrer foi parar lá no Catar em plena segunda-feira pra ver jogo",Senador
1965,['1597420626331193344'],1597420626331193344,@randolfeap Mais uma falácia daquele que ficou conhecido nacionalmente como o SENADOR DEPVAT. Credibilidade zero.,Senador
1966,['1597420601026613248'],1597420601026613248,"@Tanyak70302385 @JovemPanNews Não é o Lula que vai pedir, no caso é um senador do MDB.",Senador
1967,['1597420099367243777'],1597420099367243777,@BruceBarbosa88 Senador? Não entendi.,Senador
1968,['1597420012964175872'],1597420012964175872,"@resende_natalie @DeputadoFederal Condenado por quem? Pelo juiz senador? Ou pelo promotor,  deputado? Você que fala tanto de leitura deveria pesquisar quem é valdemar Costa Neto, o chefe de teu santinho.",Senador
1969,['1597419996808105985'],1597419996808105985,"@o_antagonista E TEM SENADOR QUE CONSEGUE TURISTAR NO CATAR EM PLENA TEMPORADA DE COPA DO MUNDO...

NÃO ENTENDO! 🤨",Senador
1970,['1597419850871476224'],1597419850871476224,@EduGiraoOficial @heinrichneto @SenadoFederal Obrigado Senador Girão. Será lembrado de forma honrosa em nossa história política. E bom ver que ainda temos bons comandantes em nosso fronte de guerra.,Senador
1971,['1597419750434349056'],1597419750434349056,"O senador Randolfe Rodrigues não é um democrata, porque ele não respeita o contraditório. https://t.co/0bdMNSIFQe",Senador
1972,['1597419696131018752'],1597419696131018752,Procurando espaço na minha agenda pra marcar a aplicação de botox na face 35+. Não tá fácil essa vida de mulher de Senador.,Senador
1973,['1597419484520009728'],1597419484520009728,"@KobalLigia @marilizpj @denisebarbosa Essa é a linguagem usada pelos que não querem um país livre e democrático. Manifestações são direitos constitucionais. Quero ver quando ninguém puder expor suas opiniões, inclusive já existe um projeto de Lei do Senador Randolfe Rodrigues, para censurar a liberdade de expressão.",Senador
1974,['1597419290021736455'],1597419290021736455,@EduGiraoOficial Senador agradeço o seu trabalho!!! Está de parabéns 🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾,Senador
1975,['1597419172287614977'],1597419172287614977,No aclare que oscurece Senador… https://t.co/vOSbMCRZxx,Senador
1976,['1597418552130441217'],1597418552130441217,@profpaulamarisa O sr. senador não esta atendendo a ordem do seu patrão povo!,Senador
1977,['1597418413919719425'],1597418413919719425,"Senador Randolfe Rodrigues: 'Uma honra reconstruir o país contigo e Lula', e assim: ""perdeu mané"" 
https://t.co/Gotj2eMOcF",Senador
1978,['1597418287629205506'],1597418287629205506,@GeneralGirao Marcola pra senador ...,Senador
1979,['1597418224546877440'],1597418224546877440,"@realpfigueiredo Acho que pode está mal informado .
Não acho que seja politiqueiro, votei nele para, Senador , acho que sempre defendeu os mesmo princípios defendido p Bolsonaro.",Senador
1980,['1597417839040004096'],1597417839040004096,"@randolfeap Obrigada, Senador @randolfeap",Senador
1981,['1597417537545048066'],1597417537545048066,"@randolfeap FALA SENADOR NÃO ESQUEÇA DE NOS MACONHEIROS VOTEI NO LULA PRA PODER FUMAR MACONHA EM PAZ COM MEUS MANOS DA QUEBRADA FIZEMOS OS CORRES PRA VCS, NÃO ESQUEÇAM DE NOIS, LIBERA O ABORTO AI NAO QUEIRO SER PAI NAO AMO VCS DO PT VKU SER SENADOR IGUAL A VC",Senador
1982,['1597417268547227648'],1597417268547227648,"Paquita da Ditadura é... bem, ouvi dizer q é um senador gaúcho... quiçá general... quem sabe um bolzoquita da duradita. Mente com  a cara mais lavada que nunca teve incêndio na Amazônia. Lembra dessa? https://t.co/zTvdDSWA5J",Senador
1983,['1597417165904580608'],1597417165904580608,E a PEC do senador Serra tucano é o que ??? https://t.co/8yRVz1z7al,Senador
1984,['1597417142265126912'],1597417142265126912,"@randolfeap Mentira! Tão fazendo uma PEC pedindo muito mais q necessário, com certeza não é para o “povo”! Certamente vou cobrar meu deputado e senador a votar contra!",Senador
1985,['1597417132165582848'],1597417132165582848,"Desde o início eu falei que a AFFAA e comunistas e tudo de reuniões com Bolsonaro era repassado a Xandao. Da mesma é Mourao... Ele é agente duplo do Comunistas e veio como senador para enriquecimento igualmente Lulaladrao
Confira o vídeo de Joshua! #TikTok https://t.co/3ETfRZQsuM",Senador
1986,['1597416584599203841'],1597416584599203841,@EduGiraoOficial ??? me fale a respeito prezado Senador! https://t.co/BTqiomg4Ig,Senador
1987,['1597416503032238081'],1597416503032238081,"Senador Randolfe Rodrigues também é adepto do ""perdeu mané"". 
Confira o vídeo de Poder360! #TikTok https://t.co/VSFKKZlva5",Senador
1988,['1597416395645779969'],1597416395645779969,"rumo a venezuela a todo vapor:
senador comunista saltitante radolfe (partido comunista rede) apresenta projeto de lei para botar na cadeia por 4 anos quem chamar ladrão comunista de ladrão em público (""assédio ideológico"") https://t.co/CCYfLSxTnd",Senador
