edit_history_tweet_ids,id,text,topic
['1597386353221959681'],1597386353221959681,"@eduardoafvieira Kkkkkkkkkkkkkkkkkkkk vocês querem anular o SEGUNDO TURNO das eleições para votar na Tebet, estou correto? Kkkkkkkkkkkkkkkkk",Tebet
['1597385063775498245'],1597385063775498245,"@DemaniMd @RenanSantosMBL @Rconstantino Pq não colocaram a Tebet, Tronick ou o Felipe Davila no segundo turno?",Tebet
['1597384997278605312'],1597384997278605312,"amo globo news enaltecendo todos os dias a simone tebet, ela merece tanto, mas tanto! inclusive tão fazendo isso agora",Tebet
['1597384897215467522'],1597384897215467522,@RRMV15 @notthatlucas_ @delucca Certo! E qual a pauta de vocês? Pedir a ANULAÇÃO DOS VOTOS DO LULA para eleger o Ciro Gomes? Ou pedir a repetição do SEGUNDO TURNO para votarem na Tebet? Kkkkkkkkkkk vocês são uma PIADA!,Tebet
['1597384068311953409'],1597384068311953409,@nerdsupremo_ @delucca É não! É para que tenha um novo SEGUNDO TURNO para vocês votarem da Tebet! Kkkkkkkkkkkkkkkkkkkkkk,Tebet
['1597383857728544768'],1597383857728544768,"@LuisPaulongs Talvez, mas infelizmente não temos nenhum líder emergindo, a Tebet está sabendo surfar e o Ciro infelizmente foi pro espaço sem passagem de volta. A direita está na vitrine.",Tebet
['1597383763566407680'],1597383763566407680,"agro é pop, agro é tec, agro é tebet",Tebet
['1597382636023869440'],1597382636023869440,"Lula pode anunciar Haddad, Tebet, Marina e Rui Costa como ministros nesta semana https://t.co/20Zg9O6VvJ",Tebet
['1597381512500236289'],1597381512500236289,o presente da diretoria pra simone tebet tá a coisa mais linda aaaaaaaaa,Tebet
['1597380143856881665'],1597380143856881665,"sem meme, achei q era a tebet https://t.co/ZgjpEnQTo2",Tebet
['1597379154521239552'],1597379154521239552,@Jujuba_tebet careca chega a brilhar,Tebet
['1597378404193832960'],1597378404193832960,"@GringaBrazilien Gringa não tinha como ser diferente... não foi uma chapa/programa de esquerda apoiada pela centro-direita para derrotar o fascismo!!! A centro-direita(Tebet,Aclkimin  etc) é parte da chapa vencedora!!",Tebet
['1597378030191935488'],1597378030191935488,"@bonde68h @Leonardo_durger @cirogomes Ué,  mas o Lula teve o maior números de votos nessa última eleição da história da República brasileira... O Ciro, teve o pior números de votos.... Até o Asno repugnante  do   Bolsonaro conseguiu convencer mais, até a Simone Tebet kkkkkkkk",Tebet
['1597377612976132096'],1597377612976132096,"No TebetVerso, existe uma Tebet francesa, cujo nome se pronuncia Mariah Carey https://t.co/jis48DXtvL",Tebet
['1597376984451272705'],1597376984451272705,"E os Lulistas atacando Regina Duarte, Cassia Kiss  etc... isso pode! Mas o que esperar, de quem apoia o maior ladrão do Brasil? Petrobrás foi a maior corrupção da República! Dito por Simone Tebet! https://t.co/87CC7ppI9n",Tebet
['1597376312989351936'],1597376312989351936,@iari_tebet me deixa fraquinha 😵‍💫,Tebet
['1597376145946574848'],1597376145946574848,Simone Tebet !!!!!! Lula tá cometendo erros novamente. https://t.co/kwjAVWGAtD,Tebet
['1597375648569626624'],1597375648569626624,"@AlessandroLoio2 Quais eleitores votaram por um Brasil melhor em busca de um distanciamento do socialismo que já impera em nosso país? Os eleitores de Tebet e Ciro? O único candidato que propunha algo nesta linha era Bolsonaro, se tivesse outro com força para derrotar o PT o povo votaria em outro",Tebet
['1597375488733097985'],1597375488733097985,"@maykbatista @AecioPaula @CentralEleicoes Temos diversos nomes melhores que Tebet. Além disso, não é momento para se discutir próximas eleições",Tebet
['1597373468143558656'],1597373468143558656,Tebet no desenvolvimento social eu vou pra frente de um quartel AGORA MESMO,Tebet
['1597373272441913344'],1597373272441913344,@ecardozors Somos contra o nine Ladrão e não a favor de Bolsonaro eu mesmo votei na tebet e anulei no 2 turno e tô aqui,Tebet
['1597372766046474241'],1597372766046474241,"@emilly_febronio amg, sou amg da filha dela, ai estávamos na mesa falando sobre fanfic e me perguntaram qual tipo de fic eu leio, ai eu não quis falar, ai minha prima foi e falou que era da Tebet, ai ela apareceu na cozinha e falaram para ela, ai ela ficou tipo +",Tebet
['1597372489088503809'],1597372489088503809,"https://t.co/6xtoICYywj 😐 se o Lula tivesse deixado Ciro ou Tebet ir ao segundo turno com Bolsonaro, e tivesse se dedicado para o PT e PSOL tivesse uma base forte na câmara e senado, teria sido mais inteligente e bom para o Brasil.",Tebet
['1597372294384726017'],1597372294384726017,@mqtbt @MrTebet @tebet_thronicke Amiga 🗣️🗣️🗣️,Tebet
['1597371505218031618'],1597371505218031618,"@SergioAJBarrett Simone Tebet eleita na próxima eleição, Adeus para sempre GL...",Tebet
['1597370885677420545'],1597370885677420545,@Tuli47598762 katia abreu e simone tebet entram num bar,Tebet
['1597369402692800512'],1597369402692800512,@dpgraebin @Monfrelindo @ThiagoSussekind Eu também não sou entusiasta da Tebet (mas ela teve um papel importante no segundo turno e o MDB tem força).,Tebet
['1597369143376084992'],1597369143376084992,"@GatelaisS @fofaotequer eu curti pq parece a TEBET, mas o print ali não é por causa disso né?",Tebet
['1597369094411808770'],1597369094411808770,"@AlessandroLoio2 Pergunto: o Ciro e Tebet apoiaram quem no 2º turno ?
Quem é que ameaça implantar o socialismo/comunismo no Brasil ?
Quem é aliado dos atuais ditadores do país ??",Tebet
['1597369027894345729'],1597369027894345729,por onde anda a simone tebet? um beijo pra simone tebet https://t.co/eVliwIrGYt,Tebet
['1597368669725609985'],1597368669725609985,"@Juan_Aventurier Eu sei que na militância de vcs, vc é considerado um nada, mas não sou eu que vou continuar aqui dando biscoito pra rejeitado! Como eu disse, vá pra porta de um presídio ou vá mamar um canavial de rola petista! Aqui não tem bandido, então não faz seu gênero pra adorar!Tchau Tebet",Tebet
['1597368603841507328'],1597368603841507328,"@ComentoEObservo @Monfrelindo @ThiagoSussekind De boas.
Mas se for assim a Simone Tebet também é facho, ou não?",Tebet
