edit_history_tweet_ids,id,text,topic
['1597423326447603712'],1597423326447603712,"O povo bahiano elegeu Rui Costa Governador. Mais comunista não há. E já tá começando com a tirania, mesmo sabendo que há estudos que dizem que máscara é irrelevante, começou a exigir o uso. Não duvide se daqui a pouco enfiar Lockdown goela abaixo do povo! Controle social.... https://t.co/oTGXqR7zYP",Governador
['1597423308395274240'],1597423308395274240,"""Eu não tenho motivo nenhum para sair do PSDB"", declara Rodrigo Garcia.

No #RodaViva, o governador diz que o partido precisa pensar em alternativas para o futuro.

#GarciaNoRodaViva https://t.co/IoPnbE9PB9",Governador
['1597423278670241792'],1597423278670241792,"@Gabeteodoro @RomeuZema Parabéns governador, políticos como você é raro hoje em dia, principalmente com a corja está entrando aí em 2023. Que Deus te ajude",Governador
['1597423269048901633'],1597423269048901633,@rodaviva Roda viva chama o governador pra ficar perguntando do presidente. Amam ele,Governador
['1597423233179217920'],1597423233179217920,"Antes de ser governador José foi escravo
Antes de ser vencedor Davi foi desacreditado
Pra atravessar o mar Moisés teve fé no cajado
E me espelhando neles serei revolucionário.🙏",Governador
['1597423189646143488'],1597423189646143488,@rodrigogarcia_ O GOLPE JÁ FOI DADO GOVERNADOR...O POVO ESTÁ IRADO PEDINDO SOS ÀS FFAA PRA IMPEDIR OS GOLPISTAS...O LADRÃO CORRUPTO E SUA QUADRILHA DE VOLTAREM AO PODER ☝️👀🇧🇷,Governador
['1597422901531410433'],1597422901531410433,@felipeneto Eu só queria saber quem tá banhando as fanfarras nas frentes do quartel de Governador Valadares.  Fora q já tem indícios que muitos patriotas estão recebendo para ficar nas frentes dos quartéis.,Governador
['1597422733616623617'],1597422733616623617,"@GFiuza_Oficial Minha cidade é um bom exemplo, todas as urnas são de 2015. Todas as últimas eleições indicam uma fortíssima rejeição ao PT e alinhamento à direita, no entanto, enquanto governador e prefeito de direita foram eleitos com 70% dos votos no primeiro turno +",Governador
['1597422596139589633'],1597422596139589633,"Tucano bolsonarista, governador eleito em MS diz que aceita trabalhar com Lula (via @EstadaoPolitica) https://t.co/IXicNfzH9E",Governador
['1597422462760779777'],1597422462760779777,"Creio ser um erro do governador Tarcísio de Freitas a recondução de Vinholi ao comando do braço paulista do SEBRAE SP é o primeiro cargo entregue aos tucanos, que perderam o governo depois de 28 anos e já vinham reclamando da falta de espaço na transição de gestões. https://t.co/kHy2Znwbc1",Governador
['1597422325011398661'],1597422325011398661,O atual governador é a favor de fazer experimento com pessoas sob a tutela estadual para comparar o serviço público com o privado https://t.co/WyqmrWe3xA,Governador
['1597421958487937026'],1597421958487937026,Descobri que o governador frequenta o nosso zaffari,Governador
['1597421707396284416'],1597421707396284416,@JaspionRedPiLLL Esse governador… ta@procurando cabelo em ovo!,Governador
['1597421413304242176'],1597421413304242176,"@MarlonMat3 Não aguento mais! Pior que se o governador não quiser, vem a porr4 do MP impor e exigir o gov pq não tá tendo.",Governador
['1597421170441465856'],1597421170441465856,"@AbrahamWeint @Henriquepdf Só foi acusado por não ser leal, senão hoje seria o governador de SP",Governador
['1597420857164705793'],1597420857164705793,"Essa entrevista de hoje no Roda Viva é daquelas que a gente chamava no meu tempo de reporti de ""matéria 500"". Tão entrevistando o patrão (ops o governador de SP Rodrigo Garcia) de forma muuuuuuito carinhosa. Nenhuma pergunta que não seja querida. Que vergonha.",Governador
['1597420539676528640'],1597420539676528640,"@joaobettega_ E tem gente que deixa de votar em candidato com experiência em gestão pública premiada internacionalmente, professor, ficha limpa, com projetos, novas ideias, que já foi prefeito, governador, ministro e abriu mão das aposentadorias. Parece q não queremos o melhor pro país. Ciro.",Governador
['1597420037547364353'],1597420037547364353,"@rogeriobarrapa A assembleia legislativa do estado do Pará , está toda de 4 e com manteiga passada pro Governador, de nada adianta cobrar de deputados... não há oposição.",Governador
['1597419756633870336'],1597419756633870336,"@feltrinoficial Não estamos lá por Eduardo, nem por Flávio, nem por Carlos, e nem por Jair estamos lá pelo Brasil. Estamos lá porque queremos transparência nas eleições, não queremos um ladrão, corrupto, descondenado e eleito pelo STF  e TSE governador o nosso Brasil",Governador
